subjectId	otherPartyId	duration	direction	date
6	10	65	Outgoing	2004-09-29 07:07:17.000003
6	10	20	Outgoing	2004-09-29 07:27:26.999998
6	10	164	Incoming	2004-09-29 13:37:31.999996
6	10	39	Incoming	2004-09-29 13:56:16.000005
6	10	14	Incoming	2004-09-29 19:18:47.000003
6	10	197	Outgoing	2004-09-30 08:44:26
6	10	537	Outgoing	2004-09-30 19:19:04.000001
6	10	11	Outgoing	2004-10-01 09:35:16.000003
6	10	0	Outgoing	2004-10-01 09:36:15.000004
6	10	28	Outgoing	2004-10-01 16:40:36.000004
6	10	36	Incoming	2004-10-02 06:29:22.999996
6	10	163	Outgoing	2004-10-02 11:19:22
6	10	31	Incoming	2004-10-02 11:46:56.000001
6	10	65	Outgoing	2004-10-02 13:15:49.999997
6	10	11	Outgoing	2004-10-02 13:55:21.000001
6	10	7	Outgoing	2004-10-02 13:56:09.999997
6	10	74	Incoming	2004-10-02 14:05:12.000004
6	10	29	Incoming	2004-10-02 14:26:36
6	10	41	Incoming	2004-10-02 14:29:26.000003
6	10	36	Incoming	2004-10-02 15:09:33.000003
6	10	59	Incoming	2004-10-02 15:23:11.999997
6	10	36	Incoming	2004-10-02 15:25:58.999996
6	10	57	Outgoing	2004-10-02 15:35:33.000001
6	10	143	Incoming	2004-10-02 16:28:35.000002
6	10	66	Incoming	2004-10-02 17:24:57.999999
6	10	74	Outgoing	2004-10-02 17:42:36.999998
6	10	11	Outgoing	2004-10-04 10:38:04.999998
6	2	0	Outgoing	2004-10-04 10:40:53.000002
6	10	9	Outgoing	2004-10-04 15:57:24.000001
6	10	23	Outgoing	2004-10-04 16:03:50
6	10	74	Incoming	2004-10-05 11:30:01.999999
6	10	30	Incoming	2004-10-05 11:38:30
6	10	14	Outgoing	2004-10-05 15:11:00.999999
6	10	58	Incoming	2004-10-05 17:47:25.000005
6	10	28	Outgoing	2004-10-05 17:52:46.000004
6	10	45	Outgoing	2004-10-05 18:21:14.999998
6	10	9	Outgoing	2004-10-06 08:59:44
6	10	15	Outgoing	2004-10-06 15:07:47.000005
6	10	18	Incoming	2004-10-06 15:44:42.999995
6	10	15	Incoming	2004-10-07 17:40:41.999998
6	20	87	Outgoing	2004-10-09 16:07:23.000001
6	20	8	Outgoing	2004-10-09 18:16:04.000005
6	20	62	Outgoing	2004-10-09 18:16:38.999996
6	10	40	Outgoing	2004-10-10 17:18:32
6	10	91	Outgoing	2004-10-11 09:09:22.999997
6	10	15	Outgoing	2004-10-12 15:18:29.999998
6	10	83	Outgoing	2004-10-12 17:50:18.999996
6	10	74	Incoming	2004-10-12 18:13:32.999999
6	10	8	Outgoing	2004-10-13 11:20:41.000004
6	10	59	Outgoing	2004-10-13 11:36:33.999995
6	10	59	Outgoing	2004-10-14 11:57:34.999995
6	10	93	Outgoing	2004-10-15 09:21:20.000001
6	10	50	Incoming	2004-10-15 11:48:01.000001
6	10	21	Incoming	2004-10-15 14:50:53.999998
6	20	9	Outgoing	2004-10-15 16:39:15
6	10	33	Incoming	2004-10-15 17:47:22.999995
6	10	33	Outgoing	2004-10-16 10:14:33.999997
6	10	22	Incoming	2004-10-17 11:24:22.000003
6	10	30	Incoming	2004-10-17 11:33:51.000004
6	10	9	Outgoing	2004-10-17 12:23:56
6	10	33	Incoming	2004-10-17 12:24:16.999996
6	10	29	Outgoing	2004-10-17 12:28:52.000003
6	10	8	Outgoing	2004-10-17 12:46:09.000001
6	2	143	Outgoing	2004-10-20 23:04:43.000001
6	10	55	Outgoing	2004-10-22 17:47:01.999999
6	10	3	Outgoing	2004-10-22 17:54:30.999997
6	10	157	Outgoing	2004-10-24 10:16:08
6	10	28	Outgoing	2004-10-24 12:10:34.999999
6	10	9	Outgoing	2004-10-25 08:12:02.999998
6	10	63	Outgoing	2004-10-25 17:08:34.999999
6	2	10	Outgoing	2004-10-25 17:17:30.000004
6	2	65	Incoming	2004-10-25 17:18:15.999996
6	2	310	Incoming	2004-10-25 20:34:49.000002
6	10	7	Outgoing	2004-10-26 08:45:56.999999
6	10	0	Incoming	2004-10-26 08:59:21.000004
6	10	7	Outgoing	2004-10-26 13:20:44.999996
6	10	0	Outgoing	2004-10-26 13:30:45.999995
6	10	0	Outgoing	2004-10-26 13:30:58.000001
6	10	49	Outgoing	2004-10-26 13:31:27.999999
6	10	23	Outgoing	2004-10-26 15:03:09.000004
6	10	7	Outgoing	2004-10-27 10:59:18.000003
6	2	20	Incoming	2004-10-27 12:07:47.000005
6	10	7	Incoming	2004-10-27 16:39:55.000005
6	2	18	Outgoing	2004-10-27 20:48:47.000003
6	10	1	Incoming	2004-10-28 17:33:07.000002
6	10	103	Outgoing	2004-10-28 17:33:33.000001
6	10	0	Incoming	2004-10-28 19:45:59.000002
6	10	82	Outgoing	2004-10-28 19:46:27.000001
6	2	54	Outgoing	2004-10-28 20:49:56
6	2	55	Incoming	2004-10-28 21:28:08.000001
6	2	10	Outgoing	2004-10-28 21:38:55.999996
6	2	8	Outgoing	2004-10-30 09:43:24.000001
6	2	25	Outgoing	2004-10-30 10:09:25.000003
6	2	471	Incoming	2004-10-30 10:11:52
6	20	142	Outgoing	2004-10-30 10:21:25.000001
6	2	45	Outgoing	2004-10-30 16:53:11.999997
6	2	85	Outgoing	2004-10-30 20:54:52.000004
6	2	82	Incoming	2004-10-30 21:11:58.999996
6	2	7	Outgoing	2004-10-30 21:30:08.999998
6	2	37	Incoming	2004-10-30 21:31:56.999996
6	2	10	Outgoing	2004-10-30 21:37:22.000003
6	2	190	Incoming	2004-11-02 07:54:08.000005
6	2	138	Outgoing	2004-11-02 20:07:33.999998
6	2	129	Incoming	2004-11-02 21:25:58.000002
6	2	28	Incoming	2004-11-02 21:44:29.000001
6	10	63	Outgoing	2004-11-03 12:11:28.000003
6	10	11	Incoming	2004-11-03 12:40:46.999998
6	20	0	Outgoing	2004-11-07 07:55:28.000003
6	2	65	Incoming	2004-11-07 08:17:10.000002
6	2	102	Incoming	2004-11-07 09:14:43.000002
6	2	8	Outgoing	2004-11-07 09:24:08.000005
6	2	30	Incoming	2004-11-07 09:25:21.999996
6	20	190	Outgoing	2004-11-07 13:01:21.999998
6	10	58	Incoming	2004-11-07 17:21:20.000004
6	10	123	Incoming	2004-11-12 16:21:10.000001
6	10	9	Outgoing	2004-11-12 17:35:06
6	2	628	Outgoing	2004-11-13 20:25:27.999997
6	10	47	Outgoing	2004-11-14 09:28:02.999998
6	10	24	Outgoing	2004-11-14 11:20:08.999997
6	10	58	Outgoing	2004-11-14 12:20:07.999999
6	10	80	Outgoing	2004-11-14 12:25:52.000004
6	10	47	Outgoing	2004-11-14 12:34:33.000005
6	10	39	Outgoing	2004-11-14 12:49:18.000002
6	10	29	Outgoing	2004-11-14 12:53:36.000001
6	10	58	Outgoing	2004-11-14 12:58:40.000001
6	2	58	Incoming	2004-11-15 11:47:14.000004
6	10	26	Outgoing	2004-11-15 17:02:48.999995
6	10	96	Incoming	2004-11-16 17:42:01.999997
6	10	45	Outgoing	2004-11-16 18:03:22.999999
6	10	6	Incoming	2004-11-16 18:05:21.000002
6	2	73	Outgoing	2004-11-16 20:18:26.000002
6	2	40	Incoming	2004-11-16 21:15:31.999997
6	10	34	Outgoing	2004-11-19 19:34:31.000002
6	10	0	Incoming	2004-11-19 19:35:38.000001
6	2	0	Outgoing	2004-11-19 19:36:11.000003
6	2	32	Outgoing	2004-11-19 19:37:07.999995
6	20	38	Outgoing	2004-11-21 08:40:41.999998
6	10	34	Outgoing	2004-11-21 11:58:52
6	10	12	Outgoing	2004-11-21 12:13:23.000003
6	10	0	Outgoing	2004-11-21 12:14:19.999996
6	10	19	Outgoing	2004-11-21 12:14:32.000001
6	10	51	Outgoing	2004-11-22 17:13:15
6	10	44	Incoming	2004-11-23 15:05:49.000001
6	10	25	Incoming	2004-11-23 15:26:57.999998
6	20	229	Outgoing	2004-11-23 20:26:41.000003
6	2	41	Outgoing	2004-11-23 20:32:06.999995
6	10	7	Outgoing	2004-11-24 08:14:42.999995
6	10	16	Incoming	2004-11-24 08:15:24.999999
6	10	68	Incoming	2004-11-24 08:49:50.999997
6	2	359	Incoming	2004-11-24 14:37:02.000004
6	2	39	Incoming	2004-11-24 15:09:59.000003
6	10	29	Incoming	2004-11-24 17:41:37.000001
6	20	65	Outgoing	2004-11-25 10:06:20.000001
6	10	420	Incoming	2004-11-26 08:29:56.999996
6	20	0	Outgoing	2004-11-26 08:54:15.999998
6	10	246	Outgoing	2004-11-26 08:55:35.999997
6	20	201	Outgoing	2004-11-26 09:00:15.000002
6	2	1180	Outgoing	2004-11-26 09:07:48
6	10	23	Incoming	2004-11-26 09:18:09.000001
6	20	7	Outgoing	2004-11-26 11:51:19.000003
6	20	44	Outgoing	2004-11-26 11:51:45.000003
6	20	108	Outgoing	2004-11-26 11:53:57.999995
6	20	8	Outgoing	2004-11-26 16:12:58.999999
6	10	11	Outgoing	2004-11-26 18:19:47.000002
6	10	0	Outgoing	2004-11-26 18:20:13.999997
6	2	286	Outgoing	2004-11-27 13:22:07.000004
6	10	43	Outgoing	2004-11-27 14:13:53.000005
6	2	34	Outgoing	2004-11-28 09:18:42.999997
6	10	3	Outgoing	2004-11-28 12:54:35.999997
6	10	164	Incoming	2004-11-28 13:50:19
6	10	92	Incoming	2004-11-28 13:55:21.999996
6	10	0	Incoming	2004-11-28 14:35:00.999997
6	2	26	Outgoing	2004-11-29 08:11:57
6	10	7	Outgoing	2004-11-29 14:52:26.999996
6	10	59	Outgoing	2004-11-29 17:05:11
6	20	9	Outgoing	2004-11-29 17:06:43.000003
6	10	150	Outgoing	2004-11-30 20:57:32.999996
6	10	44	Outgoing	2004-11-30 21:42:19.000002
6	10	10	Outgoing	2004-11-30 21:48:50.999998
6	10	49	Outgoing	2004-12-01 00:23:50.000002
6	10	243	Outgoing	2004-12-04 10:04:43.999998
6	10	88	Outgoing	2004-12-04 10:39:59.000003
6	10	0	Incoming	2004-12-04 12:02:21.000003
6	10	32	Incoming	2004-12-04 12:08:10.000001
6	10	111	Outgoing	2004-12-05 10:31:48.000001
6	10	20	Outgoing	2004-12-05 14:21:28.999996
6	2	27	Outgoing	2004-12-06 07:56:18.000004
6	10	334	Outgoing	2004-12-06 17:07:02.000001
6	10	60	Outgoing	2004-12-06 17:50:59.999995
6	2	38	Incoming	2004-12-06 17:53:40.999997
6	2	8	Outgoing	2004-12-06 19:15:08.000004
6	10	27	Outgoing	2004-12-08 08:32:00.999997
6	10	56	Incoming	2004-12-08 08:46:28.000002
6	10	83	Incoming	2004-12-09 17:50:11
6	10	76	Incoming	2004-12-09 19:02:46.000005
6	10	8	Outgoing	2004-12-10 15:54:42.999999
6	10	7	Outgoing	2004-12-12 16:58:49
6	10	0	Incoming	2004-12-13 08:35:28.999996
6	10	26	Outgoing	2004-12-13 09:03:37.000003
6	10	39	Outgoing	2004-12-13 17:15:17.000002
6	10	8	Outgoing	2004-12-14 16:45:33.000002
6	10	7	Outgoing	2004-12-14 20:16:44.999997
6	10	12	Outgoing	2004-12-15 09:37:54.999995
6	10	13	Incoming	2004-12-15 09:40:18.999999
6	10	39	Outgoing	2004-12-18 11:50:20.000001
6	10	114	Outgoing	2004-12-18 12:06:00.999997
6	10	36	Outgoing	2004-12-18 12:34:35.000004
6	10	54	Outgoing	2004-12-19 15:27:45.999999
6	10	153	Incoming	2004-12-21 13:08:39.999996
6	10	9	Outgoing	2004-12-22 16:47:34
6	10	11	Outgoing	2004-12-22 16:49:14
6	10	54	Outgoing	2004-12-23 13:27:26.000004
6	10	30	Outgoing	2004-12-23 13:30:30.999996
6	2	37	Outgoing	2004-12-24 12:39:25
6	10	7	Outgoing	2004-12-24 14:19:05.000002
6	10	0	Outgoing	2004-12-24 14:24:57.999999
6	10	7	Outgoing	2004-12-24 14:25:49.999998
6	10	0	Outgoing	2004-12-24 14:26:24.999999
6	10	58	Incoming	2004-12-24 14:27:05.000004
6	10	17	Outgoing	2004-12-24 14:47:48.999995
6	2	88	Incoming	2004-12-24 15:19:54.999999
6	10	53	Outgoing	2004-12-25 16:03:25.000005
6	10	14	Outgoing	2004-12-25 16:07:17.000003
6	10	35	Outgoing	2004-12-26 09:16:01.999996
6	10	10	Outgoing	2004-12-27 10:17:53.000004
6	10	9	Outgoing	2004-12-27 11:42:08.999999
6	10	0	Outgoing	2004-12-28 15:32:05.999997
6	10	64	Incoming	2004-12-28 16:53:59.999998
6	10	28	Incoming	2004-12-28 22:59:13
6	10	35	Incoming	2004-12-29 19:45:07.000002
6	10	134	Outgoing	2004-12-30 08:14:32.999999
6	10	25	Incoming	2004-12-31 14:53:47.000005
6	10	9	Outgoing	2005-01-01 13:58:19.000001
6	10	10	Incoming	2005-01-01 14:06:43.000003
6	10	53	Incoming	2005-01-01 14:13:39
6	10	11	Outgoing	2005-01-01 14:19:35
6	10	200	Outgoing	2005-01-02 11:15:56.000001
6	10	84	Incoming	2005-01-02 13:21:49.000001
6	10	0	Outgoing	2005-01-02 14:21:04.999995
6	10	99	Incoming	2005-01-02 14:21:26.999996
6	10	47	Outgoing	2005-01-02 14:33:05.000002
6	20	48	Outgoing	2005-01-03 15:39:26.000004
6	10	37	Incoming	2005-01-03 15:48:19
6	10	74	Incoming	2005-01-04 10:27:37.999999
6	10	48	Incoming	2005-01-04 15:08:45.999997
6	20	113	Outgoing	2005-01-07 16:44:21
7	17	27	Outgoing	2004-09-28 12:21:10.000005
7	4	23	Incoming	2004-10-17 14:53:49.999999
7	4	503	Outgoing	2004-10-17 15:47:47.999997
7	4	500	Incoming	2004-10-17 18:59:58.999995
7	4	481	Incoming	2004-10-17 19:34:35
7	17	160	Incoming	2004-10-18 19:51:48
7	17	21	Outgoing	2004-10-20 20:09:34.999996
7	17	82	Incoming	2004-10-20 20:33:05.999997
7	4	27	Outgoing	2004-10-20 20:35:13.999997
7	4	27	Outgoing	2004-10-20 21:34:09.000004
7	4	7	Outgoing	2004-10-20 21:48:56.999995
7	17	122	Outgoing	2004-10-21 00:20:32
7	17	71	Outgoing	2004-10-21 00:58:12.999997
7	4	11	Outgoing	2004-10-21 01:29:55
7	17	29	Incoming	2004-10-26 17:41:37.000001
7	1	35	Outgoing	2004-10-26 19:47:54.999996
7	17	36	Outgoing	2004-10-27 22:47:24.000003
7	17	10	Outgoing	2004-10-29 17:14:21.000004
8	8	4	Outgoing	2004-09-24 03:47:58.999998
8	8	12	Outgoing	2004-09-24 07:51:07.000001
8	8	3	Outgoing	2004-09-24 09:02:43.999999
8	8	18	Outgoing	2004-09-24 11:17:27.999995
8	8	19	Outgoing	2004-09-25 04:29:05
8	8	12	Outgoing	2004-09-26 10:26:36.999998
8	8	96	Outgoing	2004-09-26 11:54:04.000003
8	8	2	Outgoing	2004-09-27 04:11:28
8	8	67	Outgoing	2004-09-27 15:44:40.000001
8	8	32	Outgoing	2004-09-27 17:01:35.999999
8	8	27	Outgoing	2004-09-28 05:42:58.000005
8	8	32	Outgoing	2004-09-28 12:07:47.000005
8	89	12	Outgoing	2004-09-28 12:41:01.000002
8	89	8	Outgoing	2004-09-28 14:51:47.999996
8	8	107	Outgoing	2004-09-30 17:41:11.000002
8	8	106	Outgoing	2004-10-01 14:46:13.000003
8	8	34	Outgoing	2004-10-01 15:49:20.999996
8	8	79	Outgoing	2004-10-02 15:08:45.999997
8	8	2	Outgoing	2004-10-02 15:38:31.999996
8	8	0	Outgoing	2004-10-03 11:46:35.999999
8	8	49	Outgoing	2004-10-03 11:46:50.999998
8	8	0	Outgoing	2004-10-04 07:56:18.999998
8	8	50	Outgoing	2004-10-04 07:56:33.000003
8	8	13	Outgoing	2004-10-04 10:45:48.999996
8	8	36	Outgoing	2004-10-04 15:19:56.999998
8	8	82	Outgoing	2004-10-04 16:56:31.999998
8	8	7	Outgoing	2004-10-05 13:48:42.999997
8	8	69	Outgoing	2004-10-05 14:44:33.000002
8	8	19	Outgoing	2004-10-06 08:03:38.000001
8	8	2	Outgoing	2004-10-06 09:25:30.000003
8	8	85	Outgoing	2004-10-06 11:02:48.000001
8	8	53	Outgoing	2004-10-07 09:42:58.000001
8	8	56	Outgoing	2004-10-07 12:12:11.000001
8	8	29	Outgoing	2004-10-07 13:32:45.000004
8	8	22	Outgoing	2004-10-07 18:49:53.999998
8	8	142	Outgoing	2004-10-07 18:50:34.999997
8	8	156	Outgoing	2004-10-08 07:15:30.000005
8	8	19	Outgoing	2004-10-08 10:31:03.000004
8	8	20	Outgoing	2004-10-08 17:42:08.999999
8	8	13	Outgoing	2004-10-08 18:34:04.999995
8	8	21	Outgoing	2004-10-08 19:48:07.000002
8	8	8	Outgoing	2004-10-09 09:09:52.000001
8	8	123	Outgoing	2004-10-09 15:25:21.999996
8	8	27	Outgoing	2004-10-09 21:05:25.000001
8	8	9	Outgoing	2004-10-10 08:51:58.000003
8	8	8	Outgoing	2004-10-10 10:23:22
8	8	54	Outgoing	2004-10-10 16:25:18.000004
8	8	71	Outgoing	2004-10-11 04:54:55.999996
8	0	0	Incoming	2004-10-11 16:53:41
8	8	140	Outgoing	2004-10-11 16:58:34
8	8	0	Outgoing	2004-10-12 06:34:54.000001
8	8	31	Outgoing	2004-10-12 06:36:25.999995
8	0	15	Outgoing	2004-10-12 08:55:48.000002
8	0	7	Outgoing	2004-10-12 09:07:22
8	0	468	Outgoing	2004-10-12 10:52:25
8	8	56	Outgoing	2004-10-12 13:39:48.999997
8	8	127	Outgoing	2004-10-13 08:25:16.999996
8	8	68	Outgoing	2004-10-13 08:28:14.000002
8	8	86	Outgoing	2004-10-13 08:30:00
8	8	31	Outgoing	2004-10-14 17:46:26.999997
8	8	52	Outgoing	2004-10-14 18:30:23.999997
8	8	18	Outgoing	2004-10-15 07:10:30.999997
8	8	7	Outgoing	2004-10-15 10:29:58.999999
8	8	47	Outgoing	2004-10-17 14:02:53.999998
8	8	49	Outgoing	2004-10-17 14:50:49.999999
8	8	40	Outgoing	2004-10-18 08:43:56.000002
8	8	47	Outgoing	2004-10-18 11:30:44.999997
8	8	0	Outgoing	2004-10-18 15:24:12.999998
8	8	164	Outgoing	2004-10-18 16:32:53.999995
8	8	44	Outgoing	2004-10-18 17:24:42.999999
8	8	68	Outgoing	2004-10-19 09:32:14.000004
8	8	34	Outgoing	2004-10-19 15:18:27.999998
8	8	12	Outgoing	2004-10-20 11:02:53.999998
8	8	0	Outgoing	2004-10-20 19:41:50.000005
8	8	63	Outgoing	2004-10-20 19:43:42.999995
8	8	61	Outgoing	2004-10-20 19:56:18.999998
8	8	76	Outgoing	2004-10-21 12:06:54.000001
8	8	24	Outgoing	2004-10-21 17:01:47
8	8	96	Outgoing	2004-10-21 20:16:59.999996
8	8	73	Outgoing	2004-10-22 14:31:04.999999
8	8	31	Outgoing	2004-10-22 17:30:35.999996
8	8	71	Outgoing	2004-10-23 11:45:49.999997
8	8	11	Outgoing	2004-10-23 14:55:35.999997
8	8	15	Outgoing	2004-10-23 17:53:27.999997
8	8	29	Outgoing	2004-10-23 17:54:43.000003
8	8	68	Outgoing	2004-10-24 07:26:34.999999
8	8	68	Outgoing	2004-10-24 14:07:46.999998
8	0	922	Outgoing	2004-10-24 15:00:39.999998
8	8	42	Outgoing	2004-10-24 18:37:37.000002
8	8	42	Outgoing	2004-10-24 20:40:32.000002
8	8	1	Outgoing	2004-10-25 08:40:08.000001
8	8	19	Outgoing	2004-10-25 09:58:01.999996
8	8	147	Outgoing	2004-10-25 12:23:41.999995
8	8	1	Outgoing	2004-10-25 15:09:13.999996
8	8	33	Outgoing	2004-10-25 17:07:13.000002
8	8	1	Outgoing	2004-10-26 01:26:55.000001
8	8	23	Outgoing	2004-10-26 01:59:37.000001
8	8	331	Outgoing	2004-10-26 10:41:54.999998
8	8	66	Outgoing	2004-10-26 12:53:51
8	8	87	Outgoing	2004-10-27 07:14:16.999999
8	8	0	Outgoing	2004-10-27 12:19:06.999998
8	8	68	Outgoing	2004-10-27 13:30:56.000001
8	8	19	Outgoing	2004-10-27 15:26:54
8	8	126	Outgoing	2004-10-27 15:28:47
8	8	39	Outgoing	2004-10-27 15:49:46.999996
8	8	0	Outgoing	2004-10-27 15:51:43
8	8	0	Outgoing	2004-10-27 15:51:50.000002
8	8	48	Outgoing	2004-10-27 16:43:21.999998
8	8	116	Outgoing	2004-10-27 17:10:57.000004
8	8	107	Outgoing	2004-10-28 12:01:33.000002
8	8	31	Outgoing	2004-10-28 17:05:48
8	8	130	Outgoing	2004-10-28 18:12:07.999998
8	8	64	Outgoing	2004-10-29 07:21:43.000003
8	8	84	Outgoing	2004-10-29 14:10:54
8	8	8	Outgoing	2004-10-29 16:18:16
8	8	271	Outgoing	2004-10-29 16:56:07.000003
8	8	0	Outgoing	2004-10-29 17:00:43.000005
8	8	64	Outgoing	2004-10-30 08:14:29.999995
8	8	64	Outgoing	2004-10-30 08:15:48.999999
8	8	0	Outgoing	2004-10-30 18:01:46.999996
8	8	98	Outgoing	2004-10-30 18:02:06.000004
8	8	127	Outgoing	2004-10-30 19:35:34.999997
8	0	0	Outgoing	2004-10-31 08:02:46.999996
8	8	129	Outgoing	2004-10-31 18:58:08.000004
8	8	31	Outgoing	2004-11-01 08:32:00.000003
8	8	53	Outgoing	2004-11-01 14:57:08.999995
8	8	157	Outgoing	2004-11-02 11:20:41.999999
8	8	145	Outgoing	2004-11-03 03:46:51.000005
8	8	110	Outgoing	2004-11-03 05:35:57.999999
8	8	229	Outgoing	2004-11-03 14:13:29.999999
8	8	146	Outgoing	2004-11-05 11:20:08.000002
8	8	89	Outgoing	2004-11-06 06:43:24.000001
8	8	12	Outgoing	2004-11-06 12:56:08.999996
8	8	12	Outgoing	2004-11-07 15:13:27.000002
8	8	40	Outgoing	2004-11-08 10:20:07.000001
8	8	213	Outgoing	2004-11-08 10:21:58.000003
8	8	0	Outgoing	2004-11-09 11:03:17.000004
8	8	85	Outgoing	2004-11-09 11:03:43.999999
8	8	37	Outgoing	2004-11-09 14:24:13.000001
8	8	118	Outgoing	2004-11-11 09:16:21.999998
8	8	26	Outgoing	2004-11-13 11:13:31.000003
8	8	36	Outgoing	2004-11-13 15:45:15.999997
8	8	16	Outgoing	2004-11-13 16:13:52.999998
8	8	61	Outgoing	2004-11-13 16:14:24.999995
8	8	84	Outgoing	2004-11-16 16:44:17.000002
8	8	64	Outgoing	2004-11-17 06:37:52.999996
8	8	40	Outgoing	2004-11-18 09:31:06.999995
8	8	50	Outgoing	2004-11-19 07:28:29.000004
8	8	84	Outgoing	2004-11-20 11:44:24.000001
8	8	114	Outgoing	2004-11-21 15:10:51.999997
8	8	0	Outgoing	2004-11-23 04:22:05.000005
8	8	49	Outgoing	2004-11-23 06:50:08.000002
8	8	9	Outgoing	2004-11-23 11:27:26.999995
8	8	101	Outgoing	2004-11-23 12:23:09.000003
8	8	104	Outgoing	2004-11-25 09:15:40.000004
8	8	75	Outgoing	2004-11-25 10:25:33.000003
8	8	29	Outgoing	2004-11-25 17:50:46.999995
8	8	11	Outgoing	2004-11-27 16:38:13.999999
8	8	118	Outgoing	2004-11-27 16:38:52.000005
8	8	3	Outgoing	2004-11-27 21:53:26.000005
8	8	68	Outgoing	2004-11-28 09:52:23.000004
8	0	24	Outgoing	2004-11-28 10:07:47.999996
8	0	39	Outgoing	2004-11-28 10:09:38.000003
8	8	56	Outgoing	2004-11-29 14:47:44.000002
8	8	114	Outgoing	2004-11-30 08:07:20.000004
8	8	103	Outgoing	2004-11-30 14:33:55.000003
8	8	46	Outgoing	2004-11-30 14:38:04
8	8	28	Outgoing	2004-12-01 17:45:47.999998
8	8	5	Outgoing	2004-12-01 18:18:09.000001
8	8	8	Outgoing	2004-12-01 18:18:27.999998
8	40	83	Outgoing	2004-12-02 16:16:30.999996
8	8	50	Outgoing	2004-12-03 07:23:22
8	8	33	Outgoing	2004-12-03 15:08:12
8	0	158	Outgoing	2004-12-03 16:14:35.999996
8	0	140	Outgoing	2004-12-04 04:53:43
8	0	102	Incoming	2004-12-04 06:02:23.000002
8	0	6	Outgoing	2004-12-04 06:29:09.999996
8	8	40	Outgoing	2004-12-04 17:38:52.000001
8	8	31	Outgoing	2004-12-07 07:12:53.000002
8	8	40	Outgoing	2004-12-11 16:25:59.000003
8	0	15	Outgoing	2004-12-12 20:30:40.000004
8	0	12	Outgoing	2004-12-14 14:56:21.999999
8	0	49	Incoming	2004-12-14 16:58:15.000003
8	8	48	Outgoing	2004-12-16 01:12:10.000003
8	8	56	Outgoing	2004-12-16 22:04:51.000001
8	8	39	Outgoing	2004-12-18 01:24:12
8	8	40	Outgoing	2004-12-18 23:04:11.999998
8	0	71	Incoming	2004-12-19 19:23:47.999999
8	8	50	Outgoing	2004-12-19 20:01:17.000001
8	8	47	Outgoing	2004-12-22 14:41:16.999999
8	8	54	Outgoing	2004-12-22 20:16:27.000004
8	8	100	Outgoing	2004-12-24 17:55:11.000002
8	8	135	Outgoing	2004-12-25 17:39:42.999996
8	8	0	Outgoing	2004-12-26 14:56:23.000004
8	8	21	Outgoing	2004-12-26 14:56:58.999999
8	8	73	Outgoing	2004-12-28 12:47:36.000002
8	8	104	Outgoing	2004-12-29 16:37:23.000004
8	8	61	Outgoing	2004-12-29 17:52:17
8	8	36	Outgoing	2004-12-30 11:33:53.999998
8	8	95	Outgoing	2004-12-31 00:32:22.000001
8	8	53	Outgoing	2005-01-01 18:30:47.999998
8	8	24	Outgoing	2005-01-02 01:18:04.999999
8	0	58	Incoming	2005-01-03 16:55:28.999998
8	8	87	Outgoing	2005-01-05 20:44:20.999997
9	35	74	Outgoing	2004-10-28 06:55:03.000002
9	35	26	Outgoing	2004-10-28 10:00:03.000004
9	0	8	Outgoing	2004-11-12 18:46:09.000001
9	0	0	Incoming	2004-11-16 14:03:06.999998
9	47	48	Incoming	2004-11-16 15:21:25.000004
9	35	0	Outgoing	2004-11-18 14:55:50.000001
9	35	8	Outgoing	2004-11-18 14:56:36.000003
9	35	76	Outgoing	2004-11-19 20:05:18.000002
9	47	30	Incoming	2004-11-21 20:37:08.000002
9	47	15	Incoming	2004-11-21 20:37:15.000004
9	47	86	Outgoing	2004-11-21 20:38:15.000001
9	47	16	Incoming	2004-11-27 13:46:40.000001
9	35	0	Incoming	2004-11-29 13:38:56.999997
9	35	41	Outgoing	2004-11-29 14:47:11
9	35	36	Outgoing	2004-11-29 16:38:34.999996
9	35	0	Outgoing	2004-11-29 16:39:18.000004
9	78	67	Outgoing	2004-12-03 10:41:00.000004
9	35	50	Incoming	2004-12-06 13:58:39.999998
10	6	144	Outgoing	2004-09-23 19:41:10
10	6	55	Incoming	2004-09-23 20:00:32.000004
10	6	130	Outgoing	2004-09-23 21:46:40.999999
10	2	28	Outgoing	2004-09-23 21:49:20.999996
10	2	46	Incoming	2004-09-23 22:31:05.000003
10	6	21	Outgoing	2004-09-23 23:01:08
10	6	24	Incoming	2004-09-23 23:43:48.000005
10	2	112	Outgoing	2004-09-27 01:13:50.000004
10	2	47	Outgoing	2004-09-27 02:05:38.000004
10	6	7	Outgoing	2004-09-27 11:20:06.000003
10	6	165	Incoming	2004-09-27 11:25:49.000004
10	2	7	Outgoing	2004-09-27 17:14:08.000004
10	6	0	Outgoing	2004-09-27 20:15:06.999996
10	6	11	Outgoing	2004-09-27 20:16:16.999998
10	2	310	Incoming	2004-09-28 00:52:31.999996
10	6	51	Outgoing	2004-09-28 20:18:33.999999
10	6	93	Outgoing	2004-09-28 21:40:42.000005
10	6	10	Outgoing	2004-09-29 10:54:46
10	6	130	Incoming	2004-09-29 10:57:58.000005
10	6	65	Incoming	2004-09-29 11:06:17.999998
10	6	19	Incoming	2004-09-29 11:26:26.000004
10	6	8	Outgoing	2004-09-29 17:35:54.000001
10	6	163	Outgoing	2004-09-29 17:36:31.999996
